chr	start	end	H3K4me1	H3K4me3	H3K9ac	H3K9me3	H3K27me3	H3K36me3
1	227411623	227411623	1.97423628013732	-1.51404275142013	0.381963086634918	-0.224119780992291	-0.411997079590905	-1.24260094412553
1	227411697	227411697	-0.330128362989046	2.05319930594069	1.49303990691396	-0.373749968150041	-1.14809913633387	-0.148443603499486
1	227411751	227411751	0.0276054353708203	-1.21368829907129	-0.554057103543561	-1.3953156294691	0.300483372475403	-1.34117614415598
1	227411783	227411783	-0.222027878581067	-1.43740089893771	0.541112156646822	0.578771303732825	1.89151882731062	-0.507597724251806
1	227411877	227411877	0.970737197878607	-0.736780009377897	-1.72916409987612	1.70603967294073	1.25903558495444	1.47349298208545
1	227412008	227412008	0.0435671847970627	-1.35238192507188	1.9701772699058	-0.73527419492425	-0.133454029011361	-0.540884180926212
1	227412126	227412126	0.431620175805024	-0.331325539468618	-1.20936533832888	-0.612053702315851	0.403555543232836	1.13882606243237
1	227412149	227412149	0.921436591529731	0.151905582472719	-0.244686810718109	1.69853436268614	-1.56978105121724	0.00193954462468147
1	227412190	227412190	1.90240086428391	0.679788468812313	0.462058289340368	-0.832196454977146	0.644008418857882	0.0990282795192713
1	227412226	227412226	1.69460076082658	-0.52868169101201	-0.0350497040142337	1.26657859252524	0.0294913578169613	0.885769482756646
1	227412254	227412254	1.1585504315687	-1.58090518479977	-0.188082532675172	1.09870237021516	-0.493680401780549	-1.03014280064628
1	227412259	227412259	0.671554257103413	0.908906604264324	1.93060783378255	1.83910716718766	-1.50430333605767	-0.766779320551176
1	227412317	227412317	-2.04296156757284	1.67353773894857	0.624460727217329	0.25208575460614	0.639108957923104	0.660673168204984
1	227412370	227412370	-1.19914531240869	0.626820671066455	0.769570338452876	0.662352312912675	-2.12496372743767	0.0200177322465705
1	227412483	227412483	0.178446534334594	1.89673622734983	1.24152615242638	-0.319791980328816	1.36129253270812	1.50509972181207
1	227412552	227412552	-0.68796448908093	1.52323504057325	0.889936597754185	0.799216662500811	0.624150228623434	0.832499837260161
1	227412553	227412553	0.202473611205122	0.165891701174981	0.0462991597024385	0.294083375855344	-0.601807201790407	0.604980881098291
1	227412601	227412601	0.18070393950863	0.0253146722623312	1.13700823682864	2.24851421188189	-0.7710375447267	2.14126164804248
1	227412614	227412614	0.209086247819225	-0.0802157532732809	-0.300871006653628	0.529340072462106	0.163562487094451	-0.250150628041051
1	227412664	227412664	-1.36792618397416	0.852011939502561	-0.132557778416541	-0.147758314640565	0.113742032204589	0.167885935528128
1	227412684	227412684	1.62256555955176	0.0592549845000341	0.586488720089227	-0.678508684255778	1.8642721601154	-1.73181641439076
1	227412702	227412702	-1.08295949266507	-0.457966153701209	-0.74890567613044	-0.802865990565043	-0.317164996365301	1.16435012340543
1	227412715	227412715	0.672832078035973	1.26242405815356	1.8335324714282	-0.476252638121301	1.73501937308073	0.886510229033828
1	227412778	227412778	-0.958801553892258	0.598174690380133	-0.538704893203948	-0.92180128838962	-1.21168048686489	-0.0484845728222973
1	227412808	227412808	0.435459433096842	0.929026814008712	0.717443102497173	-0.100345363048259	0.330522659135543	-0.977792645567128
1	227412847	227412847	-0.271136461395732	0.457678246154971	-1.36498687682563	-1.28507152726347	0.429501545150169	0.503450641064787
1	227412858	227412858	1.17512008959075	1.04185934158409	0.215713277915205	0.831307236523849	0.347223200240188	0.844790712034502
1	227412993	227412993	-1.19745248196909	-0.859292511023018	1.02810039576658	-0.203724956211047	-0.221054650857115	-0.47680936316926
1	227413013	227413013	0.695501411064749	0.970714644229517	-1.32768237717125	-1.36694379248862	0.571576243698337	1.15768744779006
1	227413015	227413015	-0.0799629196269786	0.742701571981679	0.745215979810071	1.26233071968298	-1.99067436038254	-0.284606065573462
1	227413065	227413065	-0.743741891355893	1.81461850704899	0.177238487213848	-1.06891690274115	0.292020818996442	0.564293602415179
1	227413072	227413072	-0.719528539199784	-1.55565665922859	0.779926510887609	-0.231767599860793	-0.2689145991706	-0.376757940854707
1	227413169	227413169	-0.0204627535337053	-1.23426263899056	0.822621883274321	-0.658798259703001	0.924142293718046	-0.200380445810758
1	227413176	227413176	-0.153691747992399	1.37082333963168	-0.286984716697832	-1.42855508858449	0.195306411304616	-1.50961578737195
1	227413238	227413238	0.590078625538079	-1.57752173803104	-0.651931501851383	0.81499902212618	0.0639033832112902	-0.944792276134107
1	227413272	227413272	-0.875538083758405	-1.04424182321808	-1.40657696278748	1.48804052535348	1.73150845413826	1.21047644281444
1	227413279	227413279	-0.727335386664946	0.0825969132023995	-0.752785598853302	-1.16007217323067	0.61314746055702	0.644084914534547
1	227413316	227413316	0.975265838322114	0.823743824983682	0.676971514246879	-1.46704007204338	0.864918982789113	0.789057865044285
1	227413331	227413331	2.23306068445149	0.157185947177121	0.851610222259022	1.35915849997425	0.31144357010005	0.174852894180765
1	227413363	227413363	-0.482364397800488	-0.0968810430412708	-0.19132617595559	0.326792110634825	-1.83191800908688	-0.384783621877708
1	227413525	227413525	1.21214282513675	-0.356566205741635	0.189241907373721	-0.383026619625591	0.57999041992077	-0.716974679450197
1	227413527	227413527	-1.00057529396052	0.0727275010555798	-0.400199409762986	-1.51301374819648	2.86326736285377	-0.809278306565223
1	227413619	227413619	1.14141423949879	-0.0446439896493708	1.04040156128793	1.29097594330839	0.342890954843904	0.667664838202829
1	227413664	227413664	0.467569825262431	0.767805324083436	0.323796752267456	1.27517546889018	-1.51872440442241	0.776095628981388
1	227413689	227413689	1.3292006487612	1.09762304960931	0.832381458060343	-0.502411095873239	0.388933441006292	-1.84234205036578
1	227413691	227413691	0.445023174732749	-0.997930240459676	0.760874948527587	1.68463751138226	0.535162105489665	0.0829167282407983
1	227413746	227413746	-1.59011256638688	0.0227687131731448	-0.0472583477263783	-1.11915012124351	-0.359977213555115	0.356163349242848
1	227413792	227413792	-0.576699665713645	-1.57979930613193	-0.706544487971327	-1.49999393067014	0.304089828439292	0.814509488650083
1	227413801	227413801	0.367052810760333	1.02187946046756	-0.0920649101991251	-0.234247336568108	1.42008371079259	-0.337218505033658
1	227413844	227413844	0.879849678612988	0.100717982996861	0.942563719987014	0.78972025839513	0.0867745396757046	0.219224762541092
1	227413907	227413907	0.717489397834626	0.211561134940636	-0.398697831995679	-1.47484241560411	-1.49380849990417	-0.390148115776811
1	227413912	227413912	0.213959932854053	-2.57862894385123	1.14073456497823	0.790656894752729	0.271746942796531	-0.0175163568172384
1	227414022	227414022	-0.767254281203272	0.660107815698279	0.305804495924495	-1.69161314492785	-0.905691291803872	-0.657964168612557
1	227414066	227414066	0.514808384674865	-1.22091108494089	0.609087408561749	0.771576099026363	-0.224920518776719	0.671241974769398
1	227414077	227414077	-0.751507749368458	1.34968412104788	0.432415323519412	-0.548352979567834	0.201179173279911	-0.882507375635369
1	227414100	227414100	0.187484769765211	0.147606099754327	-0.0279228278623102	-0.417339867908597	0.0779724384174242	0.290919069603413
1	227414237	227414237	-1.62571000191068	0.652971666641469	1.58230630896905	-2.05558197677566	0.502429989655719	0.911753600138372
1	227414408	227414408	1.55510080567075	0.243031570829893	-0.8784435478815	-1.89624192163542	0.0923346650609711	0.753640100766994
1	227414577	227414577	0.720509926977212	1.16359421662536	-1.80850821032362	-0.429772075981564	-0.706797674850599	0.311910252298744
1	227414577	227414577	-0.279763853446388	0.867380971677379	0.684543741613981	0.40052699658764	0.134794766221289	0.854125047895825
1	227414577	227414577	0.322098907765776	1.11445738582362	0.32255010761556	-0.405106087114763	-0.757823877572787	1.14309637831751
1	227414577	227414577	-1.67805174175463	-0.0889679276730997	1.09336863699068	-2.66255620286712	0.751230557063498	0.509748280099901
1	227414577	227414577	-0.808179747569009	2.74509906076117	-1.54232988781047	0.366024016570872	1.49867626870679	-1.15578407719675
1	227414609	227414609	-0.491243987571494	-2.66484816787082	0.610683563441797	-0.145328739507572	-0.93193695595715	-2.0682808572922
1	227414639	227414639	0.494418816675577	-0.752903252102377	1.34711431103402	-1.73322229715699	-0.00836668392973052	-0.569068971767818
1	227414672	227414672	0.249148513516147	-0.44836338126438	-1.07140325124165	-0.451064049675078	-1.11118598515662	-1.24864206805376
1	227414726	227414726	2.96822991679605	-0.139316054320118	0.614761444099697	-1.53540789957932	-0.435042464192784	-0.701637099570767
1	227414822	227414822	-0.882788233756749	-0.830773489648123	0.381974549818737	-0.731329879718655	-1.14113420650691	1.70192999838037
1	227414910	227414910	1.57031439991859	0.63956925978659	0.0268507666980362	-1.42321585136706	0.0902845860339607	0.30316241770606
1	227414922	227414922	-1.57340286736847	-1.88102654189703	1.12600712629769	-0.431367873521031	-1.03386867951786	0.99090210817344
1	227415043	227415043	-1.39701999300957	-0.887405242007534	-0.0350320552146382	0.624013780040021	0.537937441352348	-1.20188308838801
1	227415069	227415069	-0.895259167041201	-0.606637818422004	1.53058867831924	-0.459201057673659	-0.453021425523178	-0.678415129060062
1	227415085	227415085	-1.32919710971021	1.0078054288999	-1.28644140185811	-0.245987165230404	-0.998739528778067	-0.589847586124688
1	227415169	227415169	-1.23014720692316	-0.939174642223393	-0.0929524232640235	1.16556130299969	0.989393479182737	-0.865036079419424
1	227415209	227415209	0.552900152023502	0.514477206363448	-1.97608113450801	0.093922366212991	-1.14197538350016	-1.14923130251107
1	227415231	227415231	-1.57261500600732	2.32398098488299	0.0420367438481873	-0.804233988625942	1.56955500716459	0.560857577823907
1	227415294	227415294	0.613143024842138	-0.766395132563278	-1.1975937007313	0.360897845404526	1.88507112647219	-1.0749406471169
1	227415297	227415297	0.340580934395147	0.576545241944336	-0.8392234409744	-1.74251968880148	0.79205014492611	-2.35755531844033
1	227415315	227415315	-0.70512428881199	-2.10538429230114	1.58858608658574	0.44654397373444	0.906028104104014	-1.04715421399093
1	227415426	227415426	0.157945132118966	0.445559779134714	1.27212601514228	-0.388349612912315	0.144990288781274	-0.198430804856538
1	227415506	227415506	-1.64038744387927	0.723709444768254	-0.291215568200571	1.05863282494184	-1.55400225076451	-1.0290331816642
1	227415535	227415535	1.64438415177303	-0.814844875449971	-0.18550709134361	-0.676738215295808	-0.92246069961131	-0.0229648277213589
1	227415603	227415603	-1.18614184229814	0.0236510946999147	-0.244518688009269	-0.922268381902027	0.58831337599299	-0.183365537255047
1	227415750	227415750	0.937639535895933	-0.655790463075605	1.31133446660096	-0.117208335207429	-0.575016132833507	-1.68019517278999
1	227415776	227415776	0.556937664001854	-1.2632342981341	-1.51047544338196	-1.79808291723998	2.07490681696663	-1.99230837437525
1	227415953	227415953	0.893556878810805	2.38938512556142	-0.987876225538238	-0.504925126303685	2.01165808164773	-0.864100349368412
1	227416062	227416062	0.708003150519113	1.09528547602541	-0.819302359845431	-0.22844167988617	-0.629727827582197	-0.420183343228492
1	227416348	227416348	-0.205581158985153	-0.0117228509166449	-0.481603931899153	0.619483029420886	0.108134213048576	-0.314415191234404
1	227416436	227416436	0.208142845783561	0.746023239258721	-0.631341668410935	0.0555940288768251	-0.299538793183656	0.386507623475296
1	227416590	227416590	0.824863638436535	-1.62384633851297	2.0871581365592	-0.336568755826435	0.0135493153571389	-0.675300358970294
1	227416594	227416594	-0.20360176753364	-0.353553382085299	1.24189824199786	-1.5052548868083	1.7398037673701	1.30984844731324
1	227416767	227416767	-0.813947916582046	0.819735163893235	0.127161118848927	-0.782920660906385	0.44630800430373	-0.418719078628081
1	227416819	227416819	-1.59449473279338	0.101488810394026	-1.57905495408476	-0.546187289352852	-2.58069388219622	-0.979858390160989
1	227416920	227416920	-0.767806465061184	-0.653489836049552	0.918441995592691	0.554093128657182	0.0649295068535226	0.130975540387931
1	227416939	227416939	1.61198067157641	0.657678434307755	0.75017855360163	-1.27560873279932	0.334355533614995	-0.0835185970403795
1	227416979	227416979	-0.173899447816146	0.634697278086163	-0.685532181328792	0.0378483048702913	-1.65897429678491	0.0752520605276612
1	227417009	227417009	-0.386498041705283	-0.23702913337204	-0.718529197525718	-0.820986743297313	1.13854029969731	-0.225121861319411
1	227417224	227417224	-0.039396907332821	0.812523895565995	0.144349149823959	0.327758630102244	0.896108155073767	-0.881943672368995
1	227417396	227417396	0.838045174222938	0.0486943134504019	-0.873757177098882	-0.152674329197503	0.291107807529323	-0.247435737882488
1	227417472	227417472	-0.0871720383872556	-1.37151144613952	1.17333277924944	1.28166593878577	0.265685847822684	-0.445282368084751
1	227417505	227417505	-1.88563149659144	-0.65307480446696	-1.102871633883	-0.111432420290309	0.907739605365261	-0.81323223673443
1	227417530	227417530	-1.07370274508366	-0.496035014573747	0.16992653870064	1.1287551536386	1.16540026292485	0.706095456432346
1	227417562	227417562	0.384415917880431	-2.00511951149172	-0.0505732177503706	-0.119700620098779	-0.738011019301121	-1.46420945432857
1	227417653	227417653	1.00239324849589	1.20106587072893	-0.493170105292827	-1.64169684514863	0.925974254992279	-1.00555952215664
1	227417700	227417700	0.373626541444071	-0.192019527296935	-0.60341922552312	0.535986482143001	1.5468129654955	2.82799213454441
1	227417941	227417941	-0.140031084507576	-0.430830145147618	0.867082812506676	-0.13622158116869	-0.257417944621957	-1.91177195891832
1	227418037	227418037	0.841334678642548	-0.562106379784341	-2.14434451027083	-0.511686952440721	0.072891900497863	1.30573954922503
1	227418121	227418121	-1.20763951539026	0.889248471363189	0.981181577321598	0.348422965136108	0.482822976731636	0.882181598493235
1	227418217	227418217	-1.17591007120518	0.228127045634892	1.00505557457572	-0.189058014798287	0.211229999284527	0.200230664399064
1	227418275	227418275	-0.179938336636376	-2.10825658606515	-0.311213877776359	-1.06477202307091	-1.78323168336787	-0.311236336938935
1	227418379	227418379	-0.517564959340891	-1.25235566537734	-0.514435265274536	0.85759894354727	0.0673020339723681	0.34711492091612
1	227418474	227418474	0.86520048992683	0.88552122394287	-0.0963652758589075	-0.0903107048354262	1.37016107916699	0.446750606387332
1	227418479	227418479	-0.266330151484543	-0.55927629964233	-0.348625231720331	-0.407185201209748	-0.922557341934971	-0.271732724180385
1	227418500	227418500	-0.458831440676164	-0.485485886532133	-0.62392160492993	0.574878386439189	0.926804278807368	0.481703855223734
1	227418557	227418557	-1.16673522141991	0.6194025406084	0.180610147730417	-0.538700325550349	-0.74669685194592	0.315936416089158
1	227418594	227418594	-0.639706292914277	0.360836594467821	1.76454662978839	-1.09537539698699	-0.591355001129032	0.147947438707732
1	227418628	227418628	0.880799814202463	1.99739147038374	0.33300120870138	0.203666431918019	0.888336998763153	1.41625859415071
1	227418642	227418642	-1.80191208244433	0.211901288561076	1.30694114134078	-1.53416798266618	0.0458822379962735	1.43595119109611
1	227418692	227418692	0.656407494519813	0.17595580810294	1.7257130104424	0.720348270085206	0.967358754692553	0.933575474413444
1	227418735	227418735	1.15349005440351	-0.120858431774121	0.36924082580966	0.238122095520716	-0.307155820575809	0.817656369186747
1	227418756	227418756	0.570898517588521	-1.8580321615225	-0.201718471245157	-0.129788292019995	1.39286216315507	-0.626701894044682
1	227418819	227418819	-1.06007631149946	0.983889212531449	0.92173832842592	0.708313086207272	0.705771213438893	1.53108565383937
1	227418825	227418825	-0.539079222517081	-0.388350493172375	1.08065482602632	0.14495568154558	0.21111546285104	-1.12069362124414
1	227418850	227418850	-0.905526882105317	1.00308315360039	0.800969430485587	0.542666048116303	-0.316742788039413	-0.201243816094328
1	227418856	227418856	-1.38594613655488	-2.65183930877677	0.319925186663525	0.380359984204582	0.677482778167629	1.04338831121127
1	227419108	227419108	-0.695475107877317	1.9027411718249	-0.666978644770905	-0.387364365142695	-0.163782026436244	-1.16944748345306
1	227419155	227419155	-1.02934729819376	-0.369962331739688	-2.36044254708018	-0.782537299075638	-0.246081276673853	1.06893028242589
1	227419246	227419246	-0.0402944925400718	1.38671547604371	-0.595273496051633	0.0882936163520544	1.02371082013928	-0.59578179575308
1	227419279	227419279	-0.580421746107736	-1.61284267343973	1.24729452524511	0.854369010648529	-0.229947605669204	0.378612137289789
1	227419357	227419357	-1.86851152900027	1.00278013861524	-0.706039360232074	-0.514339079090395	0.826780855737736	-0.0242681874543364
1	227419540	227419540	-1.75643655704073	0.867699709145702	-1.29314760788927	0.505314257957063	-2.24981501228746	1.93909617368891
1	227419815	227419815	1.16425659610963	-0.307779782105096	0.203458937219566	1.25302221612794	-0.624437288867699	0.381378367012899
1	227419852	227419852	1.36972482707265	-0.144418755586958	0.892731606132363	0.490573849530626	1.24696404809072	-0.100822410218261
1	227419896	227419896	-1.41271850894445	-0.503800117175845	1.51733093591277	-0.367638003056609	0.255979713986053	0.0432347537802918
1	227419976	227419976	-0.258523650250891	0.173776080787177	-0.878443396708366	1.16283573837834	1.89973648679435	-0.472240553416729
1	227419979	227419979	0.414512773349456	-0.639717327111215	1.83200332165175	-0.435558799044239	0.839533250232666	2.23579026675269
1	227420004	227420004	0.448563956798066	0.591388124486593	1.42954544642425	-1.37687667867373	-0.556082538998951	-0.272107797869974
1	227420117	227420117	0.0639609927558068	1.46510297302824	1.68387427650499	1.42992155907332	-0.103261623616019	1.54179271555633
1	227420129	227420129	-0.0711236966196415	0.344734407019737	0.228931803465773	2.2042029887413	-0.79550387396526	-2.22364885293241
1	227420282	227420282	0.564854456692337	-1.69361922350228	-1.89316752961538	-0.40150219887675	-0.272109523341158	-0.710706366752839
1	227420334	227420334	1.95834484958541	-0.0923316145726563	0.585748909638942	-0.0670859894375784	0.470484860775939	-0.317844378627514
1	227420478	227420478	-0.409686737421845	0.160630851703699	1.91193172312505	-0.302117434636246	-0.486036430477896	-0.865799098348688
1	227420486	227420486	1.76921334976873	-0.724726647357369	-0.909702848907322	0.714935886472894	-2.08954845811603	0.414003716291393
1	227420548	227420548	0.410974492471245	0.8124097067362	0.679750210391071	-1.51408633887421	-0.499963432699815	0.616163773449215
1	227420577	227420577	-0.227193459074657	-0.402914788571633	-0.274849475173375	-0.328962880614227	0.23986465114694	2.08595743375245
1	227420681	227420681	0.235290256696169	-0.429209182797876	0.0766685193826803	1.62318029576566	-1.48294433463386	0.496045482756456
1	227420764	227420764	-0.815738287330124	0.99000144225622	1.48172217015623	1.03937475015478	1.68425557519418	-1.05711113041775
1	227420802	227420802	0.652286078101363	1.35225298659805	-1.28468298109237	0.525550028010949	-0.205019541562367	-1.57189453840297
1	227420829	227420829	-0.340645853664176	-0.404161268833898	0.586689809497207	0.592845836168024	0.419041652015967	0.768404777567314
1	227420876	227420876	-0.647182431994033	0.606455481916841	1.49660297535038	0.406520347916346	-0.10457062601884	-1.05862346701911
1	227420878	227420878	0.190116000032941	1.51563366673664	0.214066370170564	-0.49160233127259	-1.14732997785014	1.28258752547701
1	227420937	227420937	-0.190274097931452	-1.31351667573656	0.289737793517941	0.2568513207548	-0.983556688103769	-1.06879288651216
1	227421020	227421020	0.272422806358262	0.356399320095144	1.33225752278564	0.688549345583426	2.1607927119622	-1.25973662239459
1	227421069	227421069	0.34704355189166	-1.06524782082636	-1.02085210831017	-0.431165056178538	-1.33393254799581	-0.506294329451766
1	227421113	227421113	-0.292644717431267	-0.160726643675445	-1.07201737586403	1.35135496078199	-0.527361140388787	0.234499999603064
1	227421162	227421162	0.714605595574395	0.291871772187702	0.935117766869983	-0.42759588018575	0.369992835057027	-1.1415416226029
1	227421199	227421199	-0.376339583400975	0.701461730424272	-0.418710945677238	-2.15936370593014	-0.360043015536226	-0.224715503968382
1	227421203	227421203	-2.61073566085104	0.558490338750688	0.788135240532759	-0.156067892493479	-0.666739331731487	0.422099896304077
1	227421322	227421322	1.06938840009855	0.661062112051514	0.564415069978757	-0.843454347421063	0.382278522604362	1.47148946429353
